#!group_unknown=0
屎	17
巴基斯坦	17
带上	17
建议	17
德夫达斯	17
态度	17
怪物	17
意味着	17
感兴趣	17
战争	17
手术	17
拖	17
拥有	17
接触	17
提到	17
搞砸	17
摄像机	17
摸	17
撑	17
撞	17
文斯	17
方面	17
最大	17
村子	17
条件	17
楼梯	17
正确	17
洗澡	17
活动	17
煮	17
爲	17
牛奶	17
白人	17
白死神	17
监狱	17
称呼	17
第三	17
等会儿	17
脏	17
记	17
通过	17
配	17
醒来	17
门口	17
队长	17
霸王	17
面包	17
鞋子	17
骂	17
骗子	17
上校	16
下楼	16
不必	16
不见	16
丢下	16
价值	16
你家	16
便宜	16
先生们	16
克里斯	16
剧本	16
力量	16
千万	16
南娜	16
反应	16
反正	16
吵架	16
周围	16
哎呀	16
哟	16
商量	16
地球	16
塔克罗迪	16
外	16
大人	16
妹子	16
嫁给	16
宗教	16
宝宝	16
导演	16
常	16
干净	16
影片	16
情形	16
慢慢	16
慢点	16
戴维	16
抄	16
抽烟	16
拉斯	16
招	16
挑	16
接下来	16
支票	16
故意	16
救护车	16
新来	16
旅行	16
条子	16
每天	16
没法	16
派	16
深	16
瞄准	16
立刻	16
者	16
联系	16
联络	16
英雄	16
落	16
规则	16
言	16
认得	16
说完	16
课	16
谋杀	16
赌	16
赛门	16
跟踪	16
跪	16
边	16
适合	16
造	16
道歉	16
那天	16
金子	16
闻到	16
革命	16
顿	16
黑暗	16
鼓	16
鼻子	16
一年	15
主	15
举	15
人生	15
你们俩	15
值	15
停手	15
公平	15
共产党	15
具体	15
再次	15
农民	15
则	15
匹	15
十三	15
卡弗	15
厕所	15
厨房	15
发疯	15
口袋	15
叫做	15
可莉奥	15
咧	15
哑巴	15
喽	15
国王	15
地狱	15
坏事	15
块钱	15
堆	15
夏天	15
多大	15
大夫	15
奥本海默	15
女生	15
好极了	15
婚	15
实话	15
将军	15
小楼	15
小狗	15
小猫	15
尽	15
尿	15
山姆	15
差点	15
强	15
当成	15
彩虹	15
恐怖	15
恢复	15
手里	15
扶	15
护照	15
拯救	15
擦	15
救救	15
早就	15
早餐	15
有用	15
权利	15
案子	15
梁宽	15
段小楼	15
毕竟	15
泉	15
法律	15
洋洋	15
清醒	15
滚蛋	15
演员	15
电脑	15
男朋友	15
留下来	15
留给	15
疯子	15
盏	15
祈祷	15
神奇	15
羞耻	15
老人	15
老太太	15
般	15
英国人	15
规矩	15
记忆	15
论文	15
诗	15
说出	15
贼	15
辛苦	15
逮捕	15
邪恶	15
随后	15
难以	15
难过	15
霍元甲	15
饿死	15
！！	15
一块	14
不好意思	14
两个	14
中国	14
中国人	14
习惯	14
今年	14
仔细	14
传染	14
低	14
作家	14
公主	14
关掉	14
内容	14
写信	14
冲	14
凯撒	14
凶手	14
制造	14
发射	14
叛徒	14
台	14
右	14
后悔	14
向前	14
咦	14
因	14
埋	14
好多	14
守	14
客气	14
害死	14
小鸟	14
屁	14
山贼	14
彻底	14
微笑	14
心情	14
思想	14
惨	14
意识到	14
懂得	14
手臂	14
打倒	14
打来	14
拥抱	14
拿来	14
提起	14
收下	14
方便	14
是啊	14
晓得	14
杀手	14
桌子	14
欢呼	14
氢弹	14
汤	14
波妞	14
洞	14
流血	14
海边	14
演戏	14
激动	14
烂人	14
爹	14
状况	14
猫头鹰	14
玩笑	14
瓶	14
甘道夫	14
电视台	14
病人	14
皇帝	14
目光	14
短	14
研究	14
确认	14
禁止	14
第	14
米	14
约	14
经历	14
罪行	14
美好	14
翻	14
考试	14
脖子	14
舅舅	14
菊千代	14
街	14
袋子	14
裙子	14
警告	14
警察局	14
认出	14
贵族	14
起床	14
趴	14
趴下	14
进展	14
迟	14
醒醒	14
错过	14
阿闪	14
阿黛尔	14
陌生人	14
除非	14
陷阱	14
雷斯尼克	14
魔术	14
鸟	14
麦克连	14
黑鬼	14
--	13
一般	13
万	13
不少	13
不知道	13
专家	13
乔伊	13
亮	13
从没	13
付出	13
传	13
做好	13
全世界	13
公爵	13
兴奋	13
其它	13
副	13
十年	13
午饭	13
印度	13
原子弹	13
受够	13
变态	13
后门	13
吓坏	13
喝醉	13
地龙	13
大麻	13
太多	13
头上	13
女士们	13
好久	13
妓女	13
婚姻	13
安德烈	13
完了	13
实际上	13
宰	13
家族	13
对待	13
射击	13
尝	13
屋顶	13
希特勒	13
干么	13
并不	13
店	13
录	13
忍受	13
思考	13
恐惧	13
惩罚	13
想起	13
慢着	13
戒指	13
房	13
手上	13
把戏	13
报纸	13
抬	13
拆	13
控制	13
提醒	13
摔	13
攻击	13
放屁	13
新鲜	13
旧	13
明	13
未来	13
机器	13
杀掉	13
桌	13
档案	13
欧洲	13
正好	13
毕业	13
津门	13
演奏	13
烫	13
爵士	13
狗屎	13
玩具	13
班	13
病了	13
看法	13
瞪	13
砸	13
神经病	13
租	13
稍等	13
竟	13
第一个	13
签名	13
纸	13
组织	13
罪	13
美金	13
老头	13
职业	13
胃口	13
背	13
自	13
舔	13
薪水	13
蛮	13
蝶衣	13
要不然	13
解开	13
设计	13
试图	13
诗人	13
距离	13
身份	13
载	13
退后	13
造成	13
遇见	13
酒吧	13
醉	13
释放	13
重复	13
银行	13
院长	13
靠近	13
项	13
驾照	13
骄傲	13
一天	12
一等兵	12
上课	12
下雨	12
不一样	12
不到	12
不够	12
东京	12
之一	12
了不起	12
事件	12
享受	12
人人	12
仅仅	12
仍然	12
休伯特	12
作品	12
俄国人	12
保卫	12
信号	12
倒是	12
免费	12
具	12
内裤	12
凯蒂	12
出事	12
刺激	12
努玛	12
勇气	12
千寻	12
卡伊	12
反	12
发作	12
发出	12
句话	12
吃的	12
同时	12
吐	12
告	12
啰	12
喷	12
嘴巴	12
圣经	12
大学	12
大王	12
好事	12
嫌	12
宇宙	12
小鬼	12
尝尝	12
就象	12
巴特	12
帕皮特	12
帝国	12
平常	12
年纪	12
废墟	12
後	12
忏悔	12
怎么着	12
扇	12
手表	12
扮	12
折磨	12
拉德哈	12
拿着	12
挤	12
接近	12
提奥	12
搞定	12
搞错	12
方向	12
晚餐	12
晚饭	12
有何	12
有关	12
有效	12
森林	12
毒品	12
沉	12
法国	12
演出	12
炸	12
烈	12
熟	12
爸妈	12
物	12
王子	12
畜生	12
瘦	12
盖	12
矮子	12
碗	12
穷	12
空气	12
穿过	12
米迪亚	12
精彩	12
糊涂	12
练习	12
耳朵	12
职责	12
肉	12
胖	12
舌头	12
良心	12
节子	12
莉莉安娜	12
菊仙	12
虎	12
行为	12
衬衫	12
观众	12
许可	12
许多	12
诅咒	12
说明	12
谎言	12
豪哥	12
赚钱	12
趟	12
跑掉	12
身份证	12
车子	12
轮到	12
辣	12
过分	12
逃走	12
那种	12
钓鱼	12
阿历克斯	12
阿尔弗雷德	12
阿杰	12
阿脚	12
阿阳	12
雇	12
雨	12
非洲	12
项目	12
馒头	12
香槟	12
马努	12
马拉德	12
高手	12
鸡蛋	12
黑人	12
一人	11
一眼	11
下班	11
中尉	11
乔	11
乖	11
事实	11
亚历山大	11
以及	11
仿佛	11
低头	11
住嘴	11
作战	11
你俩	11
依然	11
信息	11
傻子	11
全家	11
八	11
公园	11
冒犯	11
军官	11
冬天	11
出生	11
创造	11
利用	11
剧院	11
十分	11
单独	11
友子	11
反抗	11
台湾	11
同志们	11
同样	11
吸	11
呃	11
咯	11
哪天	11
四处	11
回忆	11
困难	11
在意	11
地震	11
坐牢	11
坦克	11
坦白	11
复杂	11
外套	11
多谢	11
大楼	11
大海	11
大臣	11
天才	11
失败	11
头痛	11
好些	11
好人	11
好听	11
好啦	11
好奇	11
好运	11
姗姗	11
威胁	11
学到	11
安娜	11
害羞	11
宾馆	11
对啊	11
尊严	11
小妹	11
左边	11
巴士	11
帕科	11
库梅尔	11
废物	11
建	11
开除	11
引擎	11
张惠科	11
心意	11
心脏	11
忍	11
怀孕	11
惊讶	11
想念	11
报	11
捡	11
掩护	11
插	11
收音机	11
教师	11
教育	11
无论	11
日	11
早安	11
显示	11
曲子	11
本事	11
本人	11
杯子	11
某人	11
某种	11
柠檬	11
样	11
概念	11
欣赏	11
欺负	11
比如	11
汽车	11
没用	11
泉水	11
法语	11
消防员	11
爆炸	11
犯罪	11
狗屁	11
猪肉	11
猫咪	11
现实	11
珍妮	11
生死	11
男的	11
画画	11
的确	11
皮	11
目的	11
盯着	11
直	11
相当	11
眼泪	11
码头	11
祷告	11
私奔	11
科诺查	11
等于	11
结局	11
缺	11
罗	11
罗伯托	11
罗伯特	11
考	11
自行车	11
荣幸	11
葛拉迪丝卡	11
虽然	11
西蒙	11
西装	11
观点	11
资料	11
足以	11
车厢	11
通常	11
過	11
遗憾	11
遥控器	11
那麽	11
酒店	11
问候	11
陛下	11
面子	11
面试	11
餐馆	11
饱	11
饶	11
马利	11
！！！	11
。。。	10
上台	10
不了	10
不对劲	10
不成	10
不起	10
专门	10
中间	10
主要	10
乖乖	10
亲自	10
人族	10
会议	10
伤心	10
俩	10
俱乐部	10
健康	10
全速	10
内心	10
冒	10
冒险	10
到来	10
办公室	10
劲	10
勒索	10
午餐	10
卑鄙	10
单车	10
压力	10
厨师	10
参与	10
变化	10
可惜	10
叶问	10
合适	10
吊	10
同性恋	10
听好	10
听话	10
启动	10
周末	10
哄	10
哈尔	10
善	10
嗓子	10
圣诞节	10
地板	10
地盘	10
外国	10
大姐	10
天使	10
天台	10
女巫	10
孤独	10
对抗	10
小姑娘	10
小小	10
少年	10
尝试	10
岗位	10
岛	10
己	10
师哥	10
干掉	10
平静	10
年前	10
年龄	10
广告	10
庄园	10
庄士敦	10
座位	10
建筑	10
当作	10
彼此	10
往前	10
德国人	10
想像	10
我俩	10
手镯	10
打赌	10
扯	10
承受	10
抛弃	10
报复	10
抱怨	10
拔	10
招呼	10
拿去	10
指控	10
挑战	10
提供	10
搜	10
摇	10
摩托车	10
改天	10
教会	10
敬	10
斧头	10
斯科特	10
旅	10
无礼	10
日记	10
时期	10
最终	10
有种	10
有空	10
未婚妻	10
本杰明	10
村长	10
松开	10
柏林	10
柴油机	10
歌曲	10
步枪	10
毁掉	10
毛病	10
沙发	10
治疗	10
洗手间	10
活下去	10
浣熊	10
清理	10
渴望	10
游泳	10
灵感	10
爱德华	10
牌	10
王	10
班尼	10
男	10
留在	10
百	10
看上去	10
砖	10
社会	10
神经	10
福瑟	10
等下	10
系	10
红色	10
纳粹	10
线	10
缝	10
羊	10
老太婆	10
老实	10
老爹	10
胡子	10
能力	10
苦	10
蜡烛	10
表示	10
袭击	10
要命	10
要石	10
角儿	10
记录	10
语气	10
调查	10
趁	10
跑步	10
车站	10
这样做	10
进城	10
进水	10
远离	10
道路	10
重点	10
金	10
金币	10
铁	10
闯	10
闻	10
队	10
阿布德尔	10
随	10
随时	10
集合	10
露	10
顾	10
预备	10
领导	10
领带	10
风险	10
飞船	10
香烟	10
马尔科	10
魔鬼	10
黄飞鸿	10
黑社会	10
‘	9
’	9
一会	9
一共	9
一千	9
一路	9
下潜	9
下雪	9
不得不	9
不要紧	9
丑	9
世上	9
为啥	9
为止	9
主席	9
乐意	9
乱动	9
事物	9
于是	9
交往	9
交换	9
交谈	9
亨利	9
他人	9
伙计们	9
伯爵	9
似乎	9
俄罗斯	9
信仰	9
假装	9
做事	9
做饭	9
儿	9
元首	9
兄弟们	9
充满	9
光线	9
克劳迪娅	9
公开	9
关门	9
再来	9
分开	9
利	9
到时候	9
勇敢	9
